bbl,parent_property_id,gross_floor_area,first_area_type,year_built,metered_area_energy,metered_area_water,eui_kbtu_sf,steam_kbtu,natural_gas_kbtu,electricity_kbtu,total_ghg_mmco2e,direct_ghg_mmco2e,indirect_ghg_mmco2e,water_kgal,wui_gal_sf,year,occupancy,street_number,street_name
1000780020,3614751.0,74863.0,Residence Hall/Dormitory,1952.0,Whole Building,Whole Building,110.5,,4162235.6,3208424.9,487.2,221.1,266.1,4446.6,,2016,100.0,106,FULTON STREET       
1000787507,,97798.0,Multifamily Housing,2007.0,Whole Building,,88.9,4876341.0,580784.9,3961261.5,683.2,30.8,652.3,,,2016,100.0,111,WILLIAM STREET      
1000790010,,107243.0,Multifamily Housing,1920.0,Whole Building,Whole Building,48.9,,2588800.0,2922855.7,379.9,137.5,242.4,5327.6,47.31,2016,100.0,17,JOHN STREET         
1000797502,,79470.0,Multifamily Housing,1900.0,Whole Building,,84.0,,3339400.0,3339921.4,454.4,177.4,277.0,,,2016,100.0,130,FULTON STREET       
1000797503,,73121.0,Multifamily Housing,1906.0,Whole Building,,41.0,,1964396.9,1126135.9,197.7,104.3,93.4,,,2016,100.0,71,NASSAU STREET       
1000800001,,1052861.0,Office,1916.0,Whole Building,Whole Building,65.4,34173680.0,,34629672.4,5141.1,0.0,5141.1,,,2016,90.0,195,BROADWAY            
1000800004,,383166.0,Hotel,1992.0,Whole Building,,195.8,17135439.2,45457748.7,7552806.8,4178.6,2414.5,1764.2,34426.8,96.11,2016,100.0,55,CHURCH STREET       
1000880005,,80298.0,Office,1907.0,Whole Building,Whole Building,80.7,,,3918144.1,614.5,289.5,324.9,1706.1,17.74,2016,100.0,20,VESEY STREET        
1000880010,,71959.0,Office,1911.0,Whole Building,,41276.4,3174961806.0,,3317999.2,211087.9,0.0,211087.9,413.5,5.37,2016,100.0,30,VESEY STREET        
1000880014,,531000.0,Multifamily Housing,2006.0,Whole Building,,92.1,,23159016.3,17422149.7,3225.6,1780.8,1444.9,18222.5,34.98,2016,100.0,12,BARCLAY STREET      
1000880018,,480831.0,Office,1915.0,Whole Building,Whole Building,94.3,,1336866.7,20485880.4,3404.3,1705.3,1699.0,,,2016,100.0,225,BROADWAY            
1000890001,,100000.0,Office,1883.0,Whole Building,Whole Building,58.7,,,3817593.9,469.0,152.4,316.6,2988.4,29.88,2016,100.0,99,NASSAU STREET       
1000890012,,756138.0,Office,1961.0,Whole Building,Whole Building,98.0,14857197.0,,59720669.5,5939.4,0.0,5939.4,,,2016,100.0,212,BROADWAY            
1000907501,,420470.0,Multifamily Housing,1896.0,Whole Building,,20.2,,4173399.8,2629294.1,439.7,221.7,218.1,11216.3,33.34,2016,100.0,15,PARK ROW            
1000917502,,221213.0,Multifamily Housing,2005.0,Whole Building,,114.3,5020635.4,41357.5,15119785.4,1589.5,2.2,1587.3,,,2016,100.0,111,FULTON STREET       
1000920005,,177433.0,College/University,1985.0,Whole Building,,67.5,3668293.9,,8988579.1,989.0,0.0,989.0,,,2016,100.0,161,WILLIAM STREET      
1000920014,,56790.0,Hotel,2010.0,Whole Building,Whole Building,45.2,,,2527568.2,209.6,,209.6,2431.4,42.81,2016,100.0,49,ANN STREET          
1000920024,,108793.0,Office,1910.0,Whole Building,Whole Building,24.4,,,2665449.3,221.1,0.0,221.1,3230.8,29.59,2016,100.0,110,NASSAU STREET       
1000930034,,79079.0,Multifamily Housing,1973.0,Whole Building,,35.6,,,2847200.2,236.1,0.0,236.1,3326.6,41.58,2016,100.0,57,BEEKMAN STREET      
1000940001,,2155492.0,Multifamily Housing,1971.0,Whole Building,,94.0,112311616.8,5523345.1,40800819.9,11134.5,293.4,10841.1,,,2016,100.0,80,GOLD STREET         
1000950027,,208576.0,Multifamily Housing,1981.0,Whole Building,,118.2,,21851499.0,4589480.1,1541.3,1160.6,380.6,19683.4,88.0,2016,100.0,49,FULTON STREET       
1001000001,,301941.0,Hospital (General Medical & Surgical),1953.0,Whole Building,Whole Building,309.5,65779498.2,723734.0,38778096.3,7622.1,38.4,7583.7,,,2016,100.0,52,BEEKMAN STREET      
1001000026,,79422.0,Multifamily Housing,1901.0,Whole Building,,76.5,,4470812.6,1606653.7,370.7,237.5,133.2,,,2016,100.0,138,NASSAU STREET       
1001007501,,194294.0,Multifamily Housing,1896.0,Whole Building,Whole Building,108.4,7316497.6,,9259154.1,1253.7,0.0,1253.7,8606.6,56.27,2016,100.0,150,NASSAU STREET       
1001010001,,111685.0,Multifamily Housing,1900.0,Whole Building,,68.5,,6143538.0,1502098.9,450.9,326.3,124.6,4548.8,,2016,100.0,36,PARK ROW            
1001010002,3614751.0,125840.0,College/University,1905.0,Whole Building,Whole Building,63.5,2065873.9,,6102716.7,643.3,0.0,643.3,1260.3,,2016,100.0,39,PARK ROW            
1001020001,3614751.0,526781.0,College/University,1964.0,Whole Building,Whole Building,121.5,47367242.3,721890.3,28271504.0,5528.1,38.3,5489.8,23284.9,,2016,100.0,154,NASSAU STREET       
1001110100,,,Multifamily Housing,1953.0,Whole Building,,104.3,,180600141.2,43557932.4,13205.0,9592.5,3612.4,,,2016,100.0,0,
1001137501,,822318.0,Office,1974.0,Whole Building,Whole Building,72.9,10918294.1,,69167571.9,6461.3,0.0,6461.3,7702.1,7.01,2016,30.0,375,PEARL STREET        
1001170001,,515425.0,Multifamily Housing,1960.0,Whole Building,Whole Building,73.8,29820148.4,1925850.0,6304280.7,2605.1,102.3,2502.9,,,2016,100.0,185,PARK ROW            
1001237501,,988000.0,Office,1913.0,Whole Building,,73.6,13430530.2,8569847.9,44854835.5,5067.0,455.2,4611.8,,,2016,100.0,233,BROADWAY            
1001240004,,205000.0,Office,1926.0,Whole Building,Whole Building,69.0,,229634.8,8291870.9,1196.6,508.9,687.7,4926.0,22.33,2016,100.0,9,PARK PLACE          
1001240024,,541195.0,Office,1963.0,Whole Building,,104.3,32077105.4,,26994367.2,6943.0,0.0,6943.0,10140.8,17.91,2016,100.0,250,BROADWAY            
1001250020,,918240.0,Office,1958.0,Whole Building,Whole Building,71.6,28884391.4,,43984243.6,5565.7,0.0,5565.7,18232.3,17.91,2016,100.0,50,PARK PLACE          
1001260013,,138600.0,Multifamily Housing,1921.0,Whole Building,,65.8,,5936995.9,3609742.9,614.7,315.3,299.4,,,2016,100.0,53,PARK PLACE          
1001260027,,620552.0,Multifamily Housing,1964.0,Whole Building,,35.0,,7570095.8,14312950.6,1589.1,402.1,1187.0,,,2016,100.0,38,MURRAY STREET       
1001270018,,550000.0,Office,1985.0,Whole Building,,90.0,6924030.1,,38704225.6,3669.6,0.0,3669.6,,,2016,100.0,253,GREENWICH STREET    
1001280002,,1133548.0,Financial Office,1983.0,Whole Building,,93.0,33955387.4,456233.3,72500042.2,12247.0,24.2,12222.8,16377.7,14.25,2016,100.0,123,BARCLAY STREET      
1001280026,,258000.0,Office,1927.0,Whole Building,,43.6,,,11558743.7,958.6,0.0,958.6,4277.6,16.12,2016,100.0,125,BARCLAY STREET      
1001327501,,272896.0,Multifamily Housing,1986.0,Whole Building,Whole Building,86.7,,,6301595.5,1005.6,483.0,522.6,10731.0,72.63,2016,100.0,275,GREENWICH STREET    
1001327503,,60415.0,Multifamily Housing,2001.0,Whole Building,,81.4,,2358558.9,1662064.0,263.1,125.3,137.8,944.5,19.12,2016,100.0,71,MURRAY STREET       
1001340025,,88320.0,Multifamily Housing,1915.0,Whole Building,,68.5,,1276997.0,2537278.6,558.9,348.5,210.4,,,2016,100.0,258,BROADWAY            
1001347503,,110853.0,Multifamily Housing,1900.0,Whole Building,Whole Building,66.0,,261028.3,3938796.6,621.3,294.6,326.7,,,2016,100.0,9,MURRAY STREET       
1001347505,,144330.0,Multifamily Housing,1930.0,Whole Building,,56.0,,4914301.0,3162009.7,523.3,261.0,262.2,,,2016,100.0,25,MURRAY STREET       
1001357501,,122000.0,Multifamily Housing,1906.0,Whole Building,Whole Building,69.0,,5781234.8,2633296.2,525.5,307.1,218.4,3084.9,25.29,2016,100.0,261,BROADWAY            
1001357504,,313716.0,Multifamily Housing,1928.0,Whole Building,Whole Building,52446.1,11317317204.0,123900.0,13694116.7,752595.4,6.6,752588.8,,,2016,100.0,270,BROADWAY            
1001367502,,65635.0,Multifamily Housing,1985.0,Whole Building,,63.6,,1484217.1,3204312.0,344.6,78.8,265.7,4078.4,55.32,2016,100.0,38,WARREN STREET       
1001367505,,71407.0,Hotel,2007.0,Whole Building,Whole Building,132.1,4272989.5,,6088793.6,788.7,0.0,788.7,,,2016,100.0,85,WEST BROADWAY       
1001370005,,70000.0,Multifamily Housing,1915.0,Whole Building,Whole Building,60.2,,3039152.7,1174831.3,258.9,161.4,97.4,1011.5,,2016,100.0,76,WARREN STREET       
1001377502,,272896.0,Multifamily Housing,1986.0,Whole Building,Whole Building,91.5,,,5417827.3,897.6,448.3,449.3,9984.9,79.75,2016,100.0,295,GREENWICH STREET    
1001400005,,130568.0,Multifamily Housing,1997.0,Whole Building,Whole Building,99.0,,5171634.1,3530236.1,825.5,532.7,292.8,3585.7,29.16,2016,100.0,147,CHAMBERS STREET     
1001407501,,100277.0,Multifamily Housing,1890.0,Whole Building,,90.8,4138654.9,,5437783.3,725.8,0.0,725.8,,,2016,100.0,165,CHAMBERS STREET     
1001407502,,82151.0,Multifamily Housing,1988.0,Whole Building,Whole Building,174.1,,9149686.1,2367124.5,682.3,486.0,196.3,3643.0,55.06,2016,100.0,311,GREENWICH STREET    
1001407505,,92418.0,Multifamily Housing,1931.0,Whole Building,Whole Building,74.5,,2418073.7,4467561.4,498.9,128.4,370.5,3488.9,37.76,2016,100.0,157,CHAMBERS STREET     
1001417504,,107300.0,Multifamily Housing,1910.0,Whole Building,Whole Building,73.3,,4742048.9,3441850.1,537.3,251.9,285.4,4726.9,42.36,2016,100.0,166,DUANE STREET        
1001427501,,928915.0,Multifamily Housing,2006.0,Whole Building,,112.5,,37525256.8,41528102.5,6009.7,2565.6,3444.1,38771.5,50.26,2016,100.0,270,GREENWICH STREET    
1001427502,,403019.0,Multifamily Housing,2005.0,Whole Building,,90.7,,17383747.5,19236455.9,2518.7,923.3,1595.4,16055.4,39.75,2016,100.0,200,CHAMBERS STREET     
1001430001,,77630.0,Multifamily Housing,1910.0,Whole Building,Whole Building,61.8,,2506780.3,2288491.5,322.9,133.1,189.8,3232.2,41.64,2016,100.0,47,HUDSON STREET       
1001430004,,103750.0,Multifamily Housing,1900.0,Whole Building,Whole Building,54.7,,3394082.6,2284526.4,369.7,180.3,189.5,,,2016,100.0,55,HUDSON STREET       
1001430021,,55800.0,Multifamily Housing,1929.0,Whole Building,Whole Building,90.9,,4075019.7,997873.8,299.2,216.4,82.8,1547.3,,2016,100.0,335,GREENWICH STREET    
1001440040,,802000.0,Data Center,1930.0,Whole Building,,300.2,,1206.7,322548474.0,26750.4,0.1,26750.3,10246.4,9.54,2016,100.0,56,HUDSON STREET       
1001477509,,74927.0,Multifamily Housing,1915.0,Whole Building,,149.0,,2271632.0,3409443.1,816.2,533.5,282.8,,,2016,100.0,137,DUANE STREET        
1001480010,,110750.0,Office,1915.0,Whole Building,,55.1,1584327.9,,4056574.0,441.6,0.0,441.6,1290.6,,2016,100.0,63,THOMAS STREET       
1001480015,,702815.0,Office,1929.0,Whole Building,Whole Building,68.3,,639363.7,30177998.1,3977.0,1474.2,2502.8,19213.6,13.4,2016,100.0,40,WORTH STREET        
1001490033,,93615.0,Office,1900.0,Whole Building,Whole Building,50.1,,613701.1,2964733.0,377.4,131.5,245.9,561.7,,2016,100.0,277,BROADWAY            
1001497502,,146093.0,Multifamily Housing,2010.0,Whole Building,,63.5,,4166276.2,4969082.1,633.4,221.3,412.1,,,2016,100.0,57,READE STREET        
1001500031,,253033.0,Office,1904.0,Whole Building,Whole Building,59.5,,1294.0,9478166.6,1284.7,498.6,786.1,3744.1,13.84,2016,100.0,299,BROADWAY            
1001500038,,128940.0,Office,1910.0,Whole Building,Whole Building,112.9,,,3943112.0,1115.0,788.0,327.0,637639.3,4823.8,2016,100.0,291,BROADWAY            
1001507501,,56968.0,Multifamily Housing,1985.0,Whole Building,,37.1,1154996.0,125919.0,1128192.4,176.9,6.7,170.3,,,2016,100.0,70,READE STREET        
1001510001,,434418.0,Multifamily Housing,1990.0,Whole Building,Whole Building,85.2,29286830.8,796870.0,11108892.4,2908.2,42.3,2865.9,17296.6,,2016,100.0,101,DUANE STREET        
1001510032,,132600.0,Office,1900.0,Whole Building,Whole Building,179.5,,838799.9,17413328.8,1901.0,456.8,1444.2,,,2016,100.0,305,BROADWAY            
1001550003,,103158.0,Office,1935.0,Whole Building,,32.1,,1447483.1,1777794.3,255.0,107.5,147.4,2524.5,22.25,2016,95.0,52,DUANE STREET        
1001610001,,306862.0,Multifamily Housing,1964.0,Whole Building,Whole Building,85.1,20781594.6,906666.7,4776345.2,1824.1,48.2,1776.0,1107.2,3.56,2016,100.0,196,PARK ROW            
1001700001,,139697.0,Multifamily Housing,1999.0,Whole Building,Whole Building,71.4,,5223445.4,5027129.9,694.4,277.4,416.9,4230.5,29.48,2016,100.0,336,BROADWAY            
1001700020,,419639.0,Multifamily Housing,2003.0,Whole Building,Whole Building,145.4,,24975106.8,11216069.6,2256.7,1326.5,930.2,14350.2,57.65,2016,100.0,111,WORTH STREET        
1001717503,,141014.0,Multifamily Housing,1920.0,Whole Building,,137.2,,2621981.2,10585945.9,1017.2,139.3,877.9,,,2016,90.0,350,BROADWAY            
1001720001,,93378.0,Multifamily Housing,1985.0,Whole Building,,80.9,,2007600.6,2648340.5,589.8,370.2,219.6,,,2016,100.0,364,BROADWAY            
1001720020,,317464.0,Residence Hall/Dormitory,1915.0,Whole Building,Whole Building,88.7,,4663665.5,9340287.3,2072.9,1298.3,774.6,12455.6,,2016,100.0,76,LAFAYETTE STREET    
1001727501,,137500.0,Multifamily Housing,1990.0,Whole Building,,97.2,,9466800.0,4568941.0,881.7,502.8,378.9,8916.8,61.76,2016,100.0,374,BROADWAY            
1001727504,,94147.0,Multifamily Housing,2007.0,Whole Building,Whole Building,85.5,,3590350.7,4225048.7,541.1,190.7,350.4,3359.9,,2016,100.0,50,FRANKLIN STREET     
1001730027,,396000.0,Multifamily Housing,2007.0,Whole Building,Whole Building,105.6,,12806429.0,12174211.0,1689.9,680.2,1009.7,1259.0,,2016,95.0,343,BROADWAY            
1001737501,,152495.0,Multifamily Housing,1901.0,Whole Building,,59.1,,1864805.1,5419945.3,548.5,99.0,449.5,,,2016,100.0,66,LEONARD STREET
1001737502,,99735.0,Multifamily Housing,1920.0,Whole Building,Whole Building,101.4,,4656078.5,5673361.1,717.8,247.3,470.5,4141.2,40.67,2016,100.0,65,WORTH STREET        
1001737504,,166215.0,Multifamily Housing,1924.0,Whole Building,,83.9,,4006149.6,6732663.5,771.2,212.8,558.4,,,2016,100.0,335,BROADWAY            
1001750033,,63600.0,Multifamily Housing,1920.0,Whole Building,,84.6,,4780699.8,1275258.9,359.7,253.9,105.8,2012.3,28.12,2016,100.0,365,BROADWAY            
1001757501,,100650.0,Office,1920.0,Whole Building,Whole Building,118.6,,3254113.7,6255219.7,691.6,172.8,518.8,1105.6,13.79,2016,100.0,377,BROADWAY            
1001757504,,107222.0,Multifamily Housing,1985.0,Whole Building,,68.3,4061988.3,22957.1,3242034.8,539.8,1.2,538.6,,,2016,100.0,90,FRANKLIN STREET     
1001757506,,131817.0,Multifamily Housing,1920.0,Whole Building,,10.9,,,1431814.3,118.7,0.0,118.7,,,2016,95.0,5,FRANKLIN PLACE
1001760001,3618192.0,60610.0,Office,1928.0,Whole Building,,99135.6,6030000681.0,,2601089.9,400598.7,0.0,400598.7,2850.7,37.31,2016,100.0,57,WORTH STREET        
1001760018,3618192.0,235000.0,K-12 School,2008.0,Whole Building,,45131.7,12621081830.0,,15783650.3,839329.8,0.0,839329.8,58.5,0.16,2016,100.0,40,LEONARD STREET      
1001790017,,51748.0,Multifamily Housing,1915.0,Whole Building,,57.9,,2111375.0,1401164.0,228.3,112.1,116.2,2048.4,33.74,2016,100.0,84,HUDSON STREET       
1001790032,,52930.0,Multifamily Housing,2009.0,Whole Building,Whole Building,100.9,,2131913.4,3216064.8,380.0,113.2,266.7,2529.2,47.7,2016,100.0,176,WEST BROADWAY       
1001790056,,73954.0,Multifamily Housing,1985.0,Whole Building,,86.0,,52703.3,1480025.1,515.9,393.1,122.7,1327.0,17.0,2016,100.0,100,HUDSON STREET       
1001790066,,56384.0,Non-Refrigerated Warehouse,1906.0,Whole Building,,55.0,,,211695.3,233.7,216.1,17.6,,,2016,100.0,139,FRANKLIN STREET     
1001797506,,81650.0,Multifamily Housing,1915.0,Whole Building,Whole Building,67.2,,2413984.6,3236034.6,396.6,128.2,268.4,2743.0,32.62,2016,100.0,14,LEONARD STREET      
1001817503,,53685.0,Office,1915.0,Whole Building,Whole Building,148.6,,2451800.2,3227751.8,397.9,130.2,267.7,1728.7,45.24,2016,100.0,6,HARRISON STREET     
1001817504,,142848.0,Office,1930.0,,,,,,,0.0,0.0,0.0,6865.6,51.62,2016,100.0,93,HUDSON STREET       
1001860001,,1594289.0,Office,1986.0,Whole Building,,75.5,39927362.1,2389172.0,98901603.4,10980.3,126.9,10853.4,39571.7,21.16,2016,100.0,107,NORTH MOORE STREET  
1001870016,,75533.0,Hotel,2005.0,Whole Building,Whole Building,217.8,,9209379.7,8326671.0,1179.7,489.2,690.6,4509.5,,2016,100.0,377,GREENWICH STREET    
1001870030,,89724.0,Multifamily Housing,1985.0,Whole Building,,108.9,,7061851.3,3539067.7,668.6,375.1,293.5,,,2016,100.0,105,HUDSON STREET       
1001877501,,63450.0,Office,1956.0,Whole Building,Whole Building,198.1,,5593657.7,6171430.4,808.9,297.1,511.8,3752.4,,2016,100.0,375,GREENWICH STREET    
1001887502,,94723.0,Multifamily Housing,1915.0,Whole Building,Whole Building,112.3,,5288838.5,3268347.3,552.0,280.9,271.1,3042.8,39.94,2016,100.0,387,GREENWICH STREET    
1001887503,,96504.0,Multifamily Housing,1999.0,Whole Building,Whole Building,70.1,,1983161.6,5580094.3,568.1,105.3,462.8,,,2016,100.0,53,NORTH MOORE STREET  
1001887505,,94532.0,Multifamily Housing,1905.0,Whole Building,Whole Building,56.9,,1639500.0,2164494.4,266.6,87.1,179.5,,,2016,100.0,48,BEACH STREET        
1001890030,,60600.0,Multifamily Housing,1921.0,Whole Building,,59.6,,94729.0,971471.1,305.5,224.9,80.6,,,2016,100.0,20,NORTH MOORE STREET  
1001897501,,63996.0,Multifamily Housing,1985.0,Whole Building,,91.8,,550726.6,2641054.3,450.4,231.4,219.0,6467.5,101.06,2016,100.0,220,WEST BROADWAY       
1001907503,,108300.0,Multifamily Housing,1985.0,Whole Building,,64.0,,3279332.8,2952529.4,419.0,174.2,244.9,1689.8,17.34,2016,100.0,31,NORTH MOORE STREET  
1001907504,,174625.0,Multifamily Housing,1905.0,Whole Building,Whole Building,67.2,,5099225.6,6284248.8,792.0,270.8,521.2,4216.7,,2016,100.0,27,NORTH MOORE STREET  
1001907505,,130094.0,Multifamily Housing,1985.0,Whole Building,,55.7,,1829328.1,5420396.4,546.7,97.2,449.5,2576.9,19.81,2016,100.0,25,NORTH MOORE STREET  
1001907506,,81306.0,Multifamily Housing,2000.0,Whole Building,,78.8,,3908888.4,2498375.6,414.8,207.6,207.2,1779.9,21.88,2016,100.0,124,HUDSON STREET       
1001910001,,133895.0,Hotel,2000.0,Whole Building,,159.6,7081984.4,1640527.3,12450615.2,1590.0,87.1,1502.8,11091.4,83.59,2016,100.0,2,AVENUE OF THE AMER  
1001920001,,1092665.0,Office,1930.0,Whole Building,Whole Building,239.0,18883665.7,,265130824.2,23242.3,0.0,23242.3,38055.7,32.03,2016,100.0,16,WALKER STREET       
1001937501,,130088.0,Multifamily Housing,1915.0,Whole Building,Whole Building,86.9,,90501.0,2195246.4,686.8,504.7,182.1,,,2016,100.0,395,BROADWAY            
1001950007,,61219.0,Office,1915.0,Whole Building,Whole Building,1.2,,0.0,73740.0,6.1,0.0,6.1,77.0,1.26,2016,0.0,396,BROADWAY            
1001950017,,55400.0,Office,1910.0,Whole Building,Whole Building,56.2,,1208594.4,2131989.9,241.0,64.2,176.8,932.1,15.68,2016,100.0,91,WALKER STREET       
1001960005,,56210.0,Office,1915.0,Whole Building,Whole Building,131.8,,2042000.1,5202230.0,539.9,108.5,431.4,2523.7,45.91,2016,100.0,408,BROADWAY            
1001970007,,56700.0,Office,1928.0,Whole Building,,47.5,,16890.6,967054.6,208.7,128.5,80.2,,,2016,100.0,101,LAFAYETTE STREET    
1001977502,,127879.0,Multifamily Housing,1911.0,Whole Building,,121.5,,3913236.4,9777675.6,1018.8,207.9,810.9,6177.5,54.83,2016,100.0,139,CENTRE STREET       
1002027501,,235963.0,Multifamily Housing,1985.0,Whole Building,,65.9,,,1637922.6,1206.7,1070.9,135.8,18211.2,75.67,2016,100.0,2,ELIZABETH STREET    
1002047501,,99025.0,Multifamily Housing,2004.0,Whole Building,Whole Building,73.9,,5015148.5,2321713.6,458.9,266.4,192.5,4628.1,46.64,2016,100.0,158,HESTER STREET       
1002067501,,62567.0,Multifamily Housing,2003.0,Whole Building,,66.1,,1901715.1,1712372.6,243.0,101.0,142.0,885.8,16.2,2016,100.0,123,BAXTER STREET       
1002087501,,75528.0,Multifamily Housing,1900.0,Whole Building,,79.2,,2900503.3,1990626.8,319.2,154.1,165.1,3873.3,62.73,2016,100.0,129,LAFAYETTE STREET    
1002110029,,160545.0,Hotel,2010.0,Whole Building,,124.2,,10369900.2,9571069.0,1344.6,550.8,793.8,,,2016,90.0,370,CANAL STREET
1002120007,,107367.0,Multifamily Housing,1900.0,Whole Building,Whole Building,6.4,,,685129.5,56.8,0.0,56.8,,,2016,0.0,30,VARICK STREET       
1002120018,,79642.0,Office,1900.0,Whole Building,,18.8,,127562.5,1467881.6,128.5,6.8,121.7,1912.0,22.49,2016,25.0,52,VARICK STREET       
1002120045,,65283.0,Hotel,2008.0,Whole Building,Whole Building,116.7,,4882700.6,3037434.2,511.3,259.3,251.9,7533.0,110.99,2016,100.0,2,YORK STREET         
1002127501,,142000.0,Multifamily Housing,1915.0,Whole Building,Whole Building,48.2,,4971081.8,2446239.3,466.9,264.0,202.9,3298.2,21.44,2016,100.0,260,WEST BROADWAY       
1002127503,,90918.0,Multifamily Housing,1890.0,Whole Building,Whole Building,75.1,,5179300.3,1763253.4,421.3,275.1,146.2,2928.8,31.69,2016,100.0,1,YORK STREET         
1002127504,,278746.0,Office,1910.0,Whole Building,Whole Building,195.7,21728523.9,,30533560.5,3975.0,0.0,3975.0,20968.0,78.51,2016,50.0,50,VARICK STREET       
1002147502,,143647.0,Office,2004.0,Whole Building,,120.0,,75138.5,5850676.2,975.7,490.4,485.2,,,2016,100.0,145,HUDSON STREET       
