bbl,street_number,street_name,first_area_type,year,year_built,gross_floor_area,eui_kbtu_sf,steam_kbtu_sf,natural_gas_kbtu_sf,electricity_kbtu_sf,total_ghg_mmco2e_sf,direct_ghg_mmco2e_sf,indirect_ghg_mmco2e_sf
3050830054,2100,BEDFORD AVENUE,Multifamily Housing,2017,1990,86662,7.1,,,7.1725150585,0.0006658051,0,0.0006658051
3050830071,55,LINDEN BOULEVARD,Multifamily Housing,2017,1937,128746,65.9,,53.7049686981,12.153103009,0.0039807062,0.0028529042,0.001127802
3050830071,55,LINDEN BOULEVARD    ,Multifamily Housing,2016,1937,128746,81.8,,69.4072025539,12.3975921582,0.0047147096,0.0036863281,0.0010283815
3050830086,45,LINDEN BOULEVARD,Multifamily Housing,2017,1937,67489,60.3,,48.2774985553,12.0230156025,0.0036805998,0.0025648624,0.0011157374
3050830086,45,LINDEN BOULEVARD    ,Multifamily Housing,2016,1937,67489,70.7,,58.4791625302,12.2477396316,0.0041221532,0.0031056913,0.0010164619
3050830090,35,LINDEN BOULEVARD,Multifamily Housing,2017,1930,52654,93.2,,73.4664261025,15.2915941809,0.0056481939,0.004227599,0.0014186956
3050840001,77,LINDEN BOULEVARD,Multifamily Housing,2017,1927,71754,95.7,,81.1299704546,14.4899141511,0.0056540402,0.0043091674,0.0013448728
3050840001,77,LINDEN BOULEVARD    ,Multifamily Housing,2016,1927,71754,86.9,,73.1276346963,13.7507888062,0.0050241102,0.003884104,0.0011400061
3050840010,2101,BEDFORD AVENUE,Multifamily Housing,2017,1941,51156,87.5,,72.9884392838,14.493216827,0.0052212839,0.0038763781,0.0013449058
3050840010,2101,BEDFORD AVENUE      ,Multifamily Housing,2016,1941,51156,95.3,,80.7819004613,14.4945206818,0.0054930018,0.0042907968,0.001202205
3050840015,102,LENOX ROAD,Multifamily Housing,2017,1931,58622,85.5,,75.9241359899,12.1560710996,0.0051601788,0.0040326157,0.001127563
3050840015,102,LENOX ROAD          ,Multifamily Housing,2016,1935,58622,128.8,,80.5856640852,11.6841151786,0.0052488827,0.0042799632,0.0009689195
3050840024,116,LENOX ROAD,Multifamily Housing,2017,1926,70563,120.4,,104.2061717897,16.3160749968,0.00704902,0.0055354789,0.0015135411
3050840024,116,LENOX ROAD          ,Multifamily Housing,2016,1926,70563,110.2,,94.3369726344,15.9139634086,0.0063305132,0.0050111248,0.0013193883
3050840029,130,LENOX ROAD,Multifamily Housing,2017,1931,51914,83,,76.584636129,14.7206399045,0.005433987,0.0040682667,0.0013657202
3050840029,130,LENOX ROAD          ,Multifamily Housing,2016,1931,51914,86.2,,80.9126266518,13.938405825,0.0054532496,0.004297492,0.0011557576
3050840042,180,LENOX ROAD,Multifamily Housing,2017,1929,91078,81.6,,76.5620160741,13.1606842487,0.0052877753,0.0040668438,0.0012209315
3050840042,180,LENOX ROAD          ,Multifamily Housing,2016,1929,91078,69.5,,63.8499363183,12.5969290059,0.0044357584,0.0033915984,0.0010452579
3050840061,155,LINDEN BOULEVARD,Multifamily Housing,2017,1951,107750,5.7,,3.8030682135,2.6720315545,0.000450116,0.0002023202,0.0002477958
3050840061,155,LINDEN BOULEVARD    ,Multifamily Housing,2016,1951,107750,15.7,,0.9542301624,16.7320148492,0.0014385151,5.10440835266821E-05,0.001387471
3050840080,143,LINDEN BOULEVARD,Multifamily Housing,2017,1935,59916,85.2,,75.1611255758,12.9215618533,0.0053575005,0.0041574871,0.0011983443
3050840080,143,LINDEN BOULEVARD    ,Multifamily Housing,2016,1935,59916,90.6,,70.9759513319,12.4828543294,0.0057363642,0.0047015822,0.001034782
3050840097,93,LINDEN BOULEVARD,Multifamily Housing,2017,1927,139808,79.9,,1.0763139448,12.7763482776,0.0061448558,0.004959659,0.0011859121
3050850027,222,LENOX ROAD,Multifamily Housing,2017,1962,146660,96.6,,76.3290058639,20.2591067776,0.0059341334,0.0040542752,0.0018798582
3050850027,222,LENOX ROAD          ,Multifamily Housing,2016,1962,146660,97.4,,78.1175139779,19.2982462839,0.0057493522,0.0041490522,0.0016003
3050850041,260,LENOX ROAD,Multifamily Housing,2017,1936,56250,93.1,,85.7674311111,11.0938986667,0.0055857778,0.0045546667,0.0010293333
3050850041,260,LENOX ROAD          ,Multifamily Housing,2016,1936,56250,95.8,,87.4670435556,12.1508568889,0.0056533333,0.0046453333,0.001008
3050850045,270,LENOX ROAD,Multifamily Housing,2017,1961,67750,96.4,,95.6442760148,14.5502081181,0.0064309963,0.0050804428,0.0013505535
3050850045,270,LENOX ROAD          ,Multifamily Housing,2016,1961,67750,80.8,,79.0760162362,13.3186789668,0.005304797,0.004200738,0.001104059
3050850075,211,LINDEN BOULEVARD,Multifamily Housing,2017,1927,176270,67.2,,51.6542826346,15.5722204573,0.0041884609,0.0027435185,0.0014449424
3050850075,211,LINDEN BOULEVARD    ,Multifamily Housing,2016,1927,176270,77.4,,61.1482384978,16.2927599705,0.0045991944,0.0032478584,0.001351336
3050850083,199,LINDEN BOULEVARD,Multifamily Housing,2017,1927,176270,85.9,,72.4805066092,13.4070550859,0.0050938901,0.0038497759,0.0012441141
3050850083,199,LINDEN BOULEVARD    ,Multifamily Housing,2016,1927,176270,86.5,,81.4925960175,13.4757445964,0.0054461905,0.0043285868,0.0011176037
3050850090,179,LINDEN BOULEVARD,Multifamily Housing,2017,1926,75126,72.2,,60.3559353619,11.8006628864,0.0043007747,0.0032052818,0.0010954929
3050860066,45,MARTENSE STREET,Multifamily Housing,2017,1937,75312,69.9,,58.7183729021,11.2026914702,0.0041586998,0.0031190249,0.001039675
3050860066,45,MARTENSE STREET     ,Multifamily Housing,2016,1937,75312,69.6,,50.1772917994,11.0333067771,0.0042038453,0.0032889845,0.0009148608
3050880006,164,LINDEN BOULEVARD,Multifamily Housing,2017,1924,54000,87.7,,77.8312833333,18.6495074074,0.0058648148,0.0041333333,0.0017314815
3050880006,164,LINDEN BOULEVARD    ,Multifamily Housing,2016,1924,54000,95.3,,85.6957537037,19.1492518519,0.0061407407,0.0045518519,0.0015888889
3050890015,22,MARTENSE STREET,Multifamily Housing,2017,1962,65296,62.5,,50.2144097648,12.2837861431,0.0038072776,0.002667851,0.0011394266
3050890015,22,MARTENSE STREET     ,Multifamily Housing,2016,1962,65296,57.3,,50.9173624724,6.3619670424,0.0032314384,0.0027046067,0.0005283631
3050900023,130,MARTENSE STREET,Multifamily Housing,2017,1940,62634,99.9,,87.2008733276,12.7077386084,0.0058115401,0.0046316697,0.0011798704
3050970060,105,BUCKINGHAM ROAD,Multifamily Housing,2017,1937,66600,69.7,,68.4966126126,10.0879594595,0.0047927928,0.0038558559,0.0009354354
3050970060,105,BUCKINGHAM ROAD     ,Multifamily Housing,2016,1937,66600,75.6,,63.2128798799,9.6067582583,0.0053108108,0.0045135135,0.0007972973
3050970104,130,EAST 18 STREET,Multifamily Housing,2017,1956,72000,150.4,,153.5194111111,16.7750402778,0.0097111111,0.0081541667,0.0015569444
3050970104,130,EAST   18 STREET    ,Multifamily Housing,2016,1956,72000,92.9,,89.30095,15.8848305556,0.0060611111,0.0047430556,0.0013180556
3050970112,150,EAST 18 STREET,Multifamily Housing,2017,1937,65915,111.8,,112.4675764242,16.1564666616,0.007473261,0.0059743609,0.0014989001
3050970112,150,EAST   18 STREET    ,Multifamily Housing,2016,1937,65915,85.8,,83.0691056664,15.6014033225,0.0057058333,0.0044117424,0.0012940909
3050970120,1701,ALBEMARLE ROAD,Multifamily Housing,2017,1937,106800,125,,111.0056170412,14.0069953184,0.0071956929,0.0058960674,0.0012996255
3050970120,1701,ALBEMARLE ROAD      ,Multifamily Housing,2016,1937,106800,125.3,,110.9999962547,14.2890543071,0.0070805243,0.0058960674,0.0011853933
3050990021,25,TENNIS COURT,Multifamily Housing,2017,1929,75756,74.6,,72.9288808807,14.0612360737,0.0051784677,0.0038729606,0.0013055072
3050990021,25,TENNIS COURT        ,Multifamily Housing,2016,1929,75756,79.8,,79.8326205185,13.2149466709,0.005336871,0.0042399282,0.0010956228
3050990025,1,TENNIS COURT,Multifamily Housing,2017,1939,55888,106.1,,100.5582629545,16.1627988119,0.0068404666,0.0053410392,0.0014994274
3050990025,1,TENNIS COURT        ,Multifamily Housing,2016,1939,55888,123.7,,120.8685227598,15.1567456341,0.0076760664,0.0064199828,0.0012578729
3050990040,50,EAST 19 STREET,Multifamily Housing,2017,1935,65454,81.9,,67.7354355731,14.1114187063,0.0049072631,0.0035979466,0.0013093165
3050990040,50,EAST   19 STREET    ,Multifamily Housing,2016,1935,65454,81.5,,67.8569361689,13.6055367128,0.004733095,0.0036040578,0.0011290372
3050990047,68,EAST 19 STREET,Multifamily Housing,2017,1931,62207,82.9,,77.4012635234,12.4054350797,0.005427042,0.0042760461,0.0011509959
3050990047,68,EAST   19 STREET    ,Multifamily Housing,2016,1931,62207,135,,73.2489977012,12.2351407398,0.009678975,0.0086646197,0.0010143553
3050990052,1809,ALBEMARLE ROAD,Multifamily Housing,2017,1931,130604,77.2,,55.8214158831,13.7172077425,0.0054370463,0.0041637316,0.0012733148
3050990052,1809,ALBEMARLE ROAD      ,Multifamily Housing,2016,1931,130604,93.3,,66.3509547946,12.9100586506,0.006398732,0.0053275551,0.0010704113
3050990068,145,EAST 18 STREET,Multifamily Housing,2017,1962,58000,79.4,,73.3327586207,17.9460603448,0.0055603448,0.0038948276,0.0016655172
3050990068,145,EAST   18 STREET    ,Multifamily Housing,2016,1962,58000,69.7,,63.132762069,17.0192327586,0.0047655172,0.0033534483,0.001412069
3050990074,125,EAST 18 STREET,Multifamily Housing,2017,1931,62207,117.5,,120.0427283103,14.3685131898,0.0078576366,0.0065233816,0.0013326475
3050990074,125,EAST   18 STREET    ,Multifamily Housing,2016,1931,62207,116.3,,101.208098767,13.9136624496,0.0080071375,0.0068529265,0.0011542109
3050990106,522,OCEAN AVENUE,Multifamily Housing,2017,1927,78889,98.3,,82.2861108646,18.4837848116,0.0064888641,0.0047725285,0.001715068
3050990106,522,OCEAN AVENUE        ,Multifamily Housing,2016,1927,78889,102.9,,76.6954353585,18.6958143721,0.006793089,0.0052428095,0.0015502795
3050990123,550,OCEAN AVENUE,Multifamily Housing,2017,1930,51300,79.8,,73.106539961,14.6469161793,0.0052417154,0.0038830409,0.0013586745
3050990123,550,OCEAN AVENUE        ,Multifamily Housing,2016,1930,51300,87.4,,81.8475847953,14.2774327485,0.0055321637,0.0043469786,0.0011832359
3050990134,45,TENNIS COURT,Multifamily Housing,2017,1939,64980,84.2,,73.1297014466,11.0120267775,0.004906125,0.0038842721,0.0010218529
3050990134,45,TENNIS COURT        ,Multifamily Housing,2016,1939,64980,98,,87.0590012311,10.9085811019,0.0055293937,0.0046244998,0.0009048938
3050990139,35,TENNIS COURT,Multifamily Housing,2017,1929,75930,66.5,,65.2785407612,12.3220242328,0.0046108258,0.0034676676,0.0011431582
3050990139,35,TENNIS COURT        ,Multifamily Housing,2016,1929,75930,79.5,,79.8867377848,12.902644541,0.0053127881,0.0042433821,0.001070723
3051000051,49,EAST 19 STREET,Multifamily Housing,2017,1930,57228,85.9,,74.4097329978,14.0518959251,0.0052561683,0.0039526106,0.0013035577
3051000051,49,EAST   19 STREET    ,Multifamily Housing,2016,1930,57228,96.8,,85.6995701405,14.0253389949,0.0057157336,0.0045519676,0.001163766
3051000056,590,OCEAN AVENUE,Multifamily Housing,2017,1939,70566,73.1,,59.2920074824,13.7776393731,0.0044284783,0.0031488252,0.001278236
3051000056,590,OCEAN AVENUE        ,Multifamily Housing,2016,1939,70566,94.8,,81.3252855483,13.4561871156,0.0054360457,0.0043193606,0.0011166851
3051000068,612,OCEAN AVENUE,Multifamily Housing,2017,1926,75042,94.6,,94.8482223288,15.5510580741,0.006480371,0.0050371792,0.0014431918
3051000068,612,OCEAN AVENUE        ,Multifamily Housing,2016,1926,75042,102.9,,105.3156925455,14.74345833,0.0068161829,0.0055942006,0.0012233149
3051000074,630,OCEAN AVENUE,Multifamily Housing,2017,1963,96752,92.2,,73.4000299735,18.7637433851,0.0056401935,0.0038986274,0.0017415661
3051000074,630,OCEAN AVENUE        ,Multifamily Housing,2016,1963,96752,98.9,,79.5766516454,19.2963566645,0.0058272697,0.0042262692,0.0015999669
3051000080,1911,ALBEMARLE ROAD,Multifamily Housing,2017,1927,85200,87.8,,66.280278169,21.5617816901,0.0055211268,0.0035199531,0.0020011737
3051000080,1911,ALBEMARLE ROAD      ,Multifamily Housing,2016,1927,85200,74,,69.8447511737,4.1309812207,0.0040528169,0.0037100939,0.000342723
3051000091,65,EAST 19 STREET,Multifamily Housing,2017,1963,59360,100.8,,78.8980390836,22.9751886792,0.0063224394,0.0041913747,0.0021327493
3051000091,65,EAST   19 STREET    ,Multifamily Housing,2016,1963,59360,90.3,,68.9172995283,22.3761960916,0.0055154987,0.0036607143,0.001856469
3051010017,555,OCEAN AVENUE,Multifamily Housing,2017,1923,103472,161.5,,149.3698817071,12.1417678212,0.0090604221,0.0079335472,0.0011268749
3051010017,555,OCEAN AVENUE        ,Multifamily Housing,2016,1923,103472,113.1,,100.8137418819,12.2501449668,0.0063708056,0.0053550719,0.0010157337
3051010029,575,OCEAN AVENUE,Multifamily Housing,2017,1926,67084,123.5,,4.5510106732,14.5061281379,0.0094508378,0.0081047642,0.0013460736
3051010029,575,OCEAN AVENUE        ,Multifamily Housing,2016,1926,67084,66.9,,,14.6103020094,0.0051457874,0.0039338739,0.0012119134
3051010033,591,OCEAN AVENUE,Multifamily Housing,2017,1935,66783,79.4,,79.5447898417,13.0530703922,0.0054370124,0.0042256263,0.0012113861
3051010033,591,OCEAN AVENUE        ,Multifamily Housing,2016,1935,66783,95.7,,98.6966159052,12.9680936765,0.006317476,0.0052423521,0.0010751239
3051010054,2005,ALBEMARLE ROAD,Multifamily Housing,2017,1928,54826,83.4,,84.7445609747,12.5243880641,0.0056633714,0.0045015139,0.0011618575
3051010054,2005,ALBEMARLE ROAD      ,Multifamily Housing,2016,1928,54826,68.9,,68.5188870244,11.865014774,0.0046237187,0.0036387845,0.0009831102
3051020063,2101,ALBEMARLE ROAD,Multifamily Housing,2017,1939,112884,68.7,,65.6380558804,13.362473867,0.0047260905,0.0034867652,0.0012402112
3051020063,2101,ALBEMARLE ROAD      ,Multifamily Housing,2016,1939,112884,69.1,,66.6061080401,12.8495570674,0.0046038411,0.0035381454,0.0010656958
3051030042,2242,CHURCH AVENUE,Office,2017,2013,74904,71.4,,28.955728666,55.8280612517,0.0067192673,0.0015379686,0.0051812987
3051050043,185,ERASMUS STREET,Multifamily Housing,2017,1932,84000,86.8,,0.1497511905,17.2893095238,0.0068309524,0.005227381,0.0016047619
3051050043,185,ERASMUS STREET      ,Multifamily Housing,2016,1932,84000,85.7,,0.1595940476,18.1302392857,0.0065928571,0.0050892857,0.0015035714
3051077501,54,VERONICA PLACE,Multifamily Housing,2017,1988,68853,19.2,,5.9271200964,14.1823014248,0.001631011,0.0003151642,0.0013158468
3051077501,54,VERONICA PLACE      ,Multifamily Housing,2016,1988,68853,28.3,,15.7131860631,14.0311576838,0.0019984605,0.0008351125,0.001163348
3051120029,39,TURNER PLACE,Multifamily Housing,2017,1928,51000,95.1,,83.876472549,21.7003490196,0.0064686275,0.004454902,0.0020137255
3051120029,39,TURNER PLACE        ,Multifamily Housing,2016,1928,51000,91.7,,82.131372549,19.7003137255,0.0059960784,0.0043627451,0.0016333333
3051130001,60,TURNER PLACE,Multifamily Housing,2017,1961,144128,60.9,,50.5606127886,15.1205560335,0.0041955762,0.0027919627,0.0014029196
3051130001,60,TURNER PLACE        ,Multifamily Housing,2016,1961,144128,57.3,,42.6377914076,15.477267429,0.0039180451,0.0026344638,0.0012835813
3051200012,180,EAST 17 STREET,Multifamily Housing,2017,1953,86262,76.4,,61.7224270246,14.6957965269,0.004641673,0.0032783845,0.0013632886
3051200012,180,EAST   17 STREET    ,Multifamily Housing,2016,1953,86262,81.2,,66.750134474,14.4462370453,0.0047436878,0.003545014,0.0011975145
3051200021,200,EAST 17 STREET,Multifamily Housing,2017,1966,63222,90,,75.7204802126,14.2705292461,0.0053462402,0.004022334,0.0013239062
3051200021,200,EAST   17 STREET    ,Multifamily Housing,2016,1966,63222,81.1,,66.4974233653,14.5974676537,0.0047420202,0.0035319984,0.0012100218
3051200026,222,EAST 17 STREET,Multifamily Housing,2017,1958,90289,90.9,,78.2099668841,12.7187752661,0.0053339831,0.0041544374,0.0011806532
3051200026,222,EAST   17 STREET    ,Multifamily Housing,2016,1958,90289,86.8,,73.548271661,13.2179900099,0.0050028243,0.0039063452,0.0010964791
3051200037,1601,BEVERLEY ROAD,Multifamily Housing,2017,1940,129966,64.9,,52.6136404906,12.3104296508,0.0039371836,0.002794577,0.0011426065
3051200037,1601,BEVERLEY ROAD       ,Multifamily Housing,2016,1940,129966,71.5,,58.1637182032,13.3421310189,0.0041957127,0.0030892695,0.0011064432
3051210001,1700,ALBEMARLE ROAD,Multifamily Housing,2017,1939,98418,67.8,,61.1981558252,11.7806803633,0.0043437176,0.0032504217,0.0010932959
3051210001,1700,ALBEMARLE ROAD      ,Multifamily Housing,2016,1939,98418,69.4,,62.4519904895,12.2451482452,0.0043325408,0.0033174826,0.0010150582
3051210012,200,EAST 18 STREET,Multifamily Housing,2017,1937,65192,78.7,,64.7999432446,13.9250674929,0.0047337097,0.0034421401,0.0012915695
3051210012,200,EAST   18 STREET    ,Multifamily Housing,2016,1937,65192,80.5,,66.5085301878,13.9519005399,0.0046892257,0.003532642,0.0011565836
3051210026,240,EAST 18 STREET,Multifamily Housing,2017,1939,61743,80.9,,68.2626807897,13.1903584212,0.0051698168,0.0039453865,0.0012244303
3051210026,240,EAST   18 STREET    ,Multifamily Housing,2016,1939,61743,82.2,,61.2836580665,13.0060071587,0.0052880488,0.0042093841,0.0010786648
3051210054,205,EAST 17 STREET,Multifamily Housing,2017,1930,64268,96.6,,87.864876766,13.5462780855,0.0059236323,0.004666397,0.0012572353
3051210054,205,EAST   17 STREET    ,Multifamily Housing,2016,1930,64268,96.2,,87.8648752101,13.1107269559,0.00575403,0.004666397,0.001087633
3051220012,120,EAST 19 STREET,Multifamily Housing,2017,1930,62500,70,,56.1487984,13.8081568,0.004264,0.0029824,0.0012816
3051220012,120,EAST   19 STREET    ,Multifamily Housing,2016,1930,62500,64.9,,51.7023984,13.2176512,0.0038416,0.0027456,0.001096
3051220050,229,EAST 18 STREET,Multifamily Housing,2017,1931,58272,68.4,,67.6757293383,12.1328236546,0.0047209638,0.0035952087,0.0011257551
3051220050,229,EAST   18 STREET    ,Multifamily Housing,2016,1931,58272,78.8,,67.6757310544,11.7162187672,0.0054983526,0.0045270456,0.000971307
3051220056,221,EAST 18 STREET,Multifamily Housing,2017,1940,67500,58.9,,47.6902474074,11.2289318519,0.0035748148,0.0025333333,0.0010414815
3051220056,221,EAST   18 STREET    ,Multifamily Housing,2016,1940,67500,67.9,,42.3859674074,11.1717881481,0.00424,0.0033140741,0.0009259259
3051230001,1904,ALBEMARLE ROAD,Multifamily Housing,2017,1927,67074,75.3,,73.2258758983,14.5777439843,0.0052419716,0.0038897337,0.0013522378
3051230001,1904,ALBEMARLE ROAD      ,Multifamily Housing,2016,1927,67074,80.7,,80.2568744968,13.8524554969,0.0054119331,0.0042624564,0.0011494767
3051230005,1916,ALBEMARLE ROAD,Multifamily Housing,2017,1926,129126,64.7,,51.059991791,12.4565842665,0.0039558261,0.0027995911,0.001156235
3051230005,1916,ALBEMARLE ROAD      ,Multifamily Housing,2016,1926,129126,73.6,,49.9163437263,12.4551856326,0.0045335564,0.0035004569,0.0010330995
3051230025,700,OCEAN AVENUE,Multifamily Housing,2017,1924,81312,68.9,,56.0231306572,13.4429112554,0.0042232389,0.0029761905,0.0012470484
3051230051,165,EAST 19 STREET,Multifamily Housing,2017,1941,131040,82.5,,57.3481379731,13.6082638889,0.0051686508,0.0039056777,0.0012629731
3051230051,165,EAST   19 STREET    ,Multifamily Housing,2016,1941,131040,83.4,,67.1108066239,15.2775267094,0.0049099512,0.0036423993,0.0012667888
3051230062,141,EAST 19 STREET,Multifamily Housing,2017,1930,60494,119.2,,105.9542847225,13.2230336893,0.0068552253,0.0056270043,0.0012265679
3051230062,141,EAST   19 STREET    ,Multifamily Housing,2016,1930,60494,111,,98.0740337885,12.9424075115,0.0062832678,0.005208781,0.0010728337
3051230068,125,EAST 19 STREET,Multifamily Housing,2017,1927,54348,124.5,,129.3257249577,13.7134908368,0.0081419739,0.006868698,0.0012732759
3051230068,125,EAST   19 STREET    ,Multifamily Housing,2016,1927,54348,120.7,,106.6372470008,13.6040075072,0.0081603739,0.0070324575,0.0011279164
3051240001,645,OCEAN AVENUE,Multifamily Housing,2017,1929,69342,44.2,,32.1716968071,12.4956390067,0.0028683915,0.001708921,0.0011594705
3051240012,312,EAST 21 STREET,Multifamily Housing,2017,1940,55426,130.5,,138.6389059286,13.608663804,0.0086259156,0.0073629704,0.0012629452
3051240012,312,EAST   21 STREET    ,Multifamily Housing,2016,1940,55426,65.2,,62.6673420416,13.3908652979,0.0044383502,0.0033287627,0.0011113918
3051240026,681,OCEAN AVENUE,Multifamily Housing,2017,1923,61272,106.8,,87.652563977,16.7185892414,0.0066245593,0.0050740958,0.0015520956
